Source Port,Destination Port,Protocol,Flow Duration,Total Fwd Packets,Total Backward Packets,Total Length of Fwd Packets,Total Length of Bwd Packets,Fwd Packet Length Max,Fwd Packet Length Min,Fwd Packet Length Mean,Fwd Packet Length Std,Bwd Packet Length Max,Bwd Packet Length Min,Bwd Packet Length Mean,Bwd Packet Length Std,Flow Bytes/s,Flow Packets/s,Flow IAT Mean,Flow IAT Std,Flow IAT Max,Flow IAT Min,Fwd IAT Total,Fwd IAT Mean,Fwd IAT Std,Fwd IAT Max,Fwd IAT Min,Bwd IAT Total,Bwd IAT Mean,Bwd IAT Std,Bwd IAT Max,Bwd IAT Min,Fwd PSH Flags,Bwd PSH Flags,Fwd URG Flags,Bwd URG Flags,Fwd Header Length,Bwd Header Length,Fwd Packets/s,Bwd Packets/s,Min Packet Length,Max Packet Length,Packet Length Mean,Packet Length Std,Packet Length Variance,FIN Flag Count,SYN Flag Count,RST Flag Count,PSH Flag Count,ACK Flag Count,URG Flag Count,CWE Flag Count,ECE Flag Count,Down/Up Ratio,Average Packet Size,Avg Fwd Segment Size,Avg Bwd Segment Size,Fwd Header Length.1,Fwd Avg Bytes/Bulk,Fwd Avg Packets/Bulk,Fwd Avg Bulk Rate,Bwd Avg Bytes/Bulk,Bwd Avg Packets/Bulk,Bwd Avg Bulk Rate,Subflow Fwd Packets,Subflow Fwd Bytes,Subflow Bwd Packets,Subflow Bwd Bytes,Init_Win_bytes_forward,Init_Win_bytes_backward,act_data_pkt_fwd,min_seg_size_forward,Active Mean,Active Std,Active Max,Active Min,Idle Mean,Idle Std,Idle Max,Idle Min,Label
40901,443,6,451850,34,38,1521.0,44278.0,961.0,0.0,44.735294117647065,184.6057730512518,1418.0,0.0,1165.2105263157894,518.1981337598081,101358.85802810668,159.34491534801373,6364.084507042254,18830.18810826797,121492.0,9.0,451850.0,13692.424242424242,37392.15257496409,198313.0,9.0,412726.0,11154.75675675676,31156.485565613795,158457.0,12.0,0,0,0,0,1096,1224,75.24621002545094,84.09870532256281,0.0,1418.0,627.3835616438357,687.0619337709945,472054.1008371385,0,0,0,1,0,0,0,0,1.0,636.0972222222222,44.73529411764706,1165.2105263157894,1096,0,0,0,0,0,0,34,1521,38,44278,65535,181,3,32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
53818,443,6,525950,14,16,10011.0,6887.0,5472.0,0.0,715.0714285714286,1558.548262587074,1418.0,0.0,430.4375,598.2041979959687,32128.52932788288,57.03964255157334,18136.20689655173,21861.04268585577,82381.0,6.0,525950.0,40457.69230769231,42562.87386988926,108878.0,15.0,448517.0,29901.13333333333,38293.71252916942,122895.0,6.0,0,0,0,0,468,520,26.61849985740089,30.42114269417245,0.0,5472.0,545.0967741935485,1123.3525227294328,1261920.8903225807,0,0,0,1,0,0,0,0,1.0,563.2666666666667,715.0714285714286,430.4375,468,0,0,0,0,0,0,14,10011,16,6887,65535,254,6,32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
46001,443,6,273976,10,7,717.0,239.0,517.0,0.0,71.7,157.80230247580886,148.0,0.0,34.14285714285714,55.324583358661855,3489.3567319765234,62.04923058954069,17123.5,19107.642188402,57976.0,38.0,273976.0,30441.77777777778,37289.10549268303,95586.0,77.0,229447.0,38241.16666666666,44214.99269440929,95500.0,38.0,0,0,0,0,328,232,36.49954740561217,25.54968318392852,0.0,517.0,53.11111111111112,121.57635649054606,14780.810457516342,0,0,0,1,0,0,0,0,0.0,56.23529411764706,71.7,34.142857142857146,328,0,0,0,0,0,0,10,717,7,239,65535,170,6,32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
46001,443,6,38,1,1,55.0,0.0,55.0,55.0,55.0,0.0,0.0,0.0,0.0,0.0,1447368.4210526317,52631.57894736842,38.0,0.0,38.0,38.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,32,32,26315.78947368421,26315.78947368421,0.0,55.0,36.66666666666667,31.75426480542941,1008.3333333333331,0,1,0,0,1,0,0,0,1.0,55.0,55.0,0.0,32,0,0,0,0,0,0,1,55,1,0,170,170,0,32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
41630,443,6,448142,12,11,629.0,10275.0,257.0,0.0,52.41666666666666,99.75921769516596,1418.0,0.0,934.090909090909,641.1724346141925,24331.57347447907,51.32301815049694,20370.090909090908,24018.429067041103,63070.0,6.0,448142.0,40740.18181818182,42623.320255039216,100752.0,15.0,305990.0,30599.0,46523.818069648776,107758.0,6.0,0,0,0,0,392,360,26.77722686112884,24.545791289368104,0.0,1418.0,454.33333333333326,621.9602718101414,386834.57971014496,0,0,0,1,0,0,0,0,0.0,474.0869565217391,52.41666666666666,934.0909090909092,392,0,0,0,0,0,0,12,629,11,10275,65535,175,3,32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
38191,443,6,448900,10,7,622.0,5148.0,250.0,0.0,62.2,105.51650739734202,1418.0,0.0,735.4285714285714,636.9442301967672,12853.642236578302,37.870349743818224,28056.25,27996.615320427576,89696.0,5.0,448900.0,49877.77777777778,51601.76439274576,147640.0,19.0,322043.0,53673.833333333336,54147.238006814965,108612.0,5.0,0,0,0,0,328,232,22.27667631989307,15.59367342392515,0.0,1418.0,320.55555555555554,515.0362890952125,265262.37908496737,0,0,0,1,0,0,0,0,0.0,339.4117647058824,62.2,735.4285714285714,328,0,0,0,0,0,0,10,622,7,5148,65535,175,3,32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
44272,443,6,1303537,15,15,5504.0,3870.0,1368.0,0.0,366.9333333333333,561.4199429847076,1418.0,0.0,258.00000000000006,416.0889328016308,7191.203625213554,23.01430646003911,44949.55172413793,138111.6982328295,750916.0,13.0,1303537.0,93109.78571428574,199533.5057914136,750916.0,44.0,1195995.0,85428.21428571429,206725.4274837403,790392.0,13.0,0,0,0,0,500,488,11.507153230019554,11.507153230019554,0.0,1418.0,302.3870967741936,483.7353737612716,233999.91182795708,0,0,0,1,0,0,0,0,1.0,312.46666666666664,366.9333333333333,258.0,500,0,0,0,0,0,0,15,5504,15,3870,65535,213,6,32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
53511,443,6,2650321,28,26,10332.0,4342.0,1368.0,0.0,369.0,539.6839267022326,580.0,0.0,167.00000000000003,212.0809279496862,5536.6878200791525,20.3748904377998,50006.0566037736,115434.55045282903,757335.0,11.0,2650321.0,98160.03703703704,166149.41263570834,757335.0,11.0,2511844.0,100473.75999999998,192584.77840989924,878063.0,13.0,0,0,0,0,904,840,10.56475800478508,9.81013243301472,0.0,1368.0,266.8,421.8794544346455,177982.2740740741,0,0,0,1,0,0,0,0,0.0,271.7407407407408,369.0,167.0,904,0,0,0,0,0,0,28,10332,26,4342,65535,260,11,32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
50322,5222,6,116619131,37,34,1501.0,855.0,348.0,0.0,40.56756756756757,88.77641720779371,67.0,0.0,25.147058823529413,25.754237489452134,20.202517201058548,0.6088194912033773,1665987.5857142855,5670801.032947793,27983099.0,109.0,116619131.0,3239420.305555556,7632447.636430602,27983099.0,109.0,116458159.0,3529035.121212121,7969167.494243093,28138282.0,328.0,1,0,0,0,1184,1088,0.3172721292186614,0.2915473619847158,0.0,348.0,32.763888888888886,66.15442732792772,4376.40825508607,0,1,0,0,1,0,0,0,0.0,33.225352112676056,40.567567567567565,25.147058823529413,1184,0,0,0,0,0,0,37,1501,34,855,1369,514,24,32,2012146.8,1591734.6355236792,3272202.0,228827.0,21244192.8,5929100.819349356,27983099.0,16828843.0,1
34801,443,6,30300546,10,11,1594.0,5487.0,1231.0,0.0,159.4,384.89860136577965,1460.0,0.0,498.81818181818176,649.3214640194514,233.69215855054227,0.6930568181840684,1515027.2999999998,6698337.068108559,29972966.0,4.0,327396.0,36377.333333333336,48190.695764327786,118217.0,60.0,30248921.0,3024892.1,9478257.047925374,30000162.0,4.0,0,0,0,0,220,228,0.3300270562781278,0.3630297619059405,0.0,1460.0,321.8636363636364,546.0458985988479,298166.1233766233,0,0,0,1,0,0,0,0,1.0,337.1904761904762,159.4,498.8181818181818,220,0,0,0,0,0,0,10,1594,11,5487,65535,336,3,20,327396.0,0.0,327396.0,327396.0,29972966.0,0.0,29972966.0,29972966.0,1
49810,443,6,158480,14,18,778.0,20231.0,454.0,0.0,55.57142857142856,129.86425710997338,1448.0,0.0,1123.9444444444446,564.4610622971909,132565.62342251386,201.9182231196365,5112.258064516128,9911.299759929714,31679.0,6.0,158480.0,12190.769230769232,17784.960590125233,52604.0,8.0,131206.0,7718.000000000002,17706.880580017474,60636.0,6.0,0,0,0,0,456,584,88.33922261484098,113.57900050479554,0.0,1448.0,636.6363636363636,685.6196931509214,470074.3636363637,0,0,0,1,0,0,0,0,1.0,656.53125,55.57142857142857,1123.9444444444443,456,0,0,0,0,0,0,14,778,18,20231,65535,972,3,32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
52798,80,6,74683,4,2,555.0,615.0,555.0,0.0,138.75,277.5,615.0,0.0,307.5,434.8706704297267,15666.215872420766,80.33956857651674,14936.6,17254.471284278752,34170.0,565.0,74683.0,24894.33333333333,21125.87961087853,38597.0,565.0,36875.0,36875.0,0.0,36875.0,36875.0,0,0,0,0,100,48,53.55971238434449,26.779856192172247,0.0,615.0,167.14285714285714,285.9757731996591,81782.14285714286,0,0,0,1,0,0,0,0,0.0,195.0,138.75,307.5,100,0,0,0,0,0,0,4,555,2,615,65535,23360,1,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
49810,443,6,23544,1,2,0.0,23.0,0.0,0.0,0.0,0.0,23.0,0.0,11.5,16.263455967290593,976.8943255181788,127.42099898063202,11772.0,16329.924004722128,23319.0,225.0,0.0,0.0,0.0,0.0,0.0,225.0,225.0,0.0,225.0,225.0,0,0,0,0,32,64,42.473666326877336,84.94733265375467,0.0,23.0,5.75,11.5,132.25,0,0,0,0,1,1,0,0,2.0,7.666666666666667,0.0,11.5,32,0,0,0,0,0,0,1,0,2,23,2048,972,0,32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
51025,443,6,194620,10,8,823.0,5574.0,488.0,0.0,82.3,159.84996437632103,1448.0,0.0,696.75,651.5784680297531,32869.18096804029,92.48792518754496,11448.235294117643,14871.740443410665,35850.0,5.0,194620.0,21624.444444444445,24780.87285141058,69289.0,62.0,126411.0,18058.714285714286,21987.343069095343,48041.0,5.0,0,0,0,0,328,264,51.382180659747206,41.10574452779776,0.0,1448.0,336.68421052631584,527.0198238556517,277749.8947368421,0,0,0,1,0,0,0,0,0.0,355.3888888888889,82.3,696.75,328,0,0,0,0,0,0,10,823,8,5574,65535,122,3,32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
51025,443,6,33,1,1,31.0,0.0,31.0,31.0,31.0,0.0,0.0,0.0,0.0,0.0,939393.9393939392,60606.0606060606,33.0,0.0,33.0,33.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,32,32,30303.0303030303,30303.0303030303,0.0,31.0,20.666666666666664,17.8978583448784,320.33333333333337,0,1,0,0,1,0,0,0,1.0,31.0,31.0,0.0,32,0,0,0,0,0,0,1,31,1,0,122,122,0,32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
34802,443,6,30220406,7,8,1519.0,578.0,1231.0,0.0,217.0,455.4316633700385,391.0,0.0,72.25,139.60019443293868,69.39019945661882,0.4963533580587898,2158600.4285714286,8001197.783946329,29957810.0,12.0,262560.0,43760.0,49421.32188843192,106436.0,12.0,30169562.0,4309937.428571428,11328639.545950664,30000707.0,36.0,0,0,0,0,160,168,0.2316315670941019,0.2647217909646879,0.0,1231.0,131.06249999999997,313.8440098201653,98498.0625,0,0,0,1,0,0,0,0,1.0,139.8,217.0,72.25,160,0,0,0,0,0,0,7,1519,8,578,65535,336,3,20,262560.0,0.0,262560.0,262560.0,29957810.0,0.0,29957810.0,29957810.0,1
443,51025,6,23643045,1,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1691829457669263,7881015.0,13641797.581666978,23633205.0,30.0,0.0,0.0,0.0,0.0,0.0,23633235.0,11816617.5,16711178.303468386,23633205.0,30.0,0,0,0,0,32,108,0.0422957364417315,0.1268872093251948,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,1,0,0,3.0,0.0,0.0,0.0,32,0,0,0,0,0,0,1,0,3,0,122,1595,0,32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
54165,80,6,87345,20,19,361.0,22347.0,361.0,0.0,18.05,80.72205398774241,1448.0,0.0,1176.157894736842,554.508617622435,259980.53695117065,446.5052378499056,2298.552631578947,5842.381899012747,23007.0,8.0,87345.0,4597.105263157894,10203.466006404866,34271.0,8.0,62858.0,3492.1111111111118,8652.92698447715,28965.0,10.0,0,0,0,0,648,616,228.9770450512336,217.5281927986719,0.0,1448.0,567.7,699.032782328004,488646.8307692306,0,0,0,1,0,0,0,0,0.0,582.2564102564103,18.05,1176.157894736842,648,0,0,0,0,0,0,20,361,19,22347,65535,939,1,32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
54165,80,6,27714,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,72.16569242981886,27714.0,0.0,27714.0,27714.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,32,32,36.08284621490943,36.08284621490943,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,1,0,0,1.0,0.0,0.0,0.0,32,0,0,0,0,0,0,1,0,1,0,2093,939,0,32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
51858,443,6,43377313,13,11,1497.0,6645.0,604.0,0.0,115.15384615384616,218.47267035560236,1448.0,0.0,604.0909090909091,637.071181979762,187.7018062414332,0.5532846167765163,1885970.1304347825,8931302.405028269,42856451.0,17.0,43377313.0,3614776.0833333335,12358034.227056049,42856451.0,83.0,43342703.0,4334270.3,13547120.80751143,42889779.0,17.0,0,0,0,0,424,360,0.2996958340872797,0.2535887826892366,0.0,1448.0,325.6799999999999,506.87948271753913,256926.81000000003,0,0,0,1,0,0,0,0,0.0,339.25,115.15384615384616,604.0909090909091,424,0,0,0,0,0,0,13,1497,11,6645,65535,127,4,32,409323.0,0.0,409323.0,409323.0,42856451.0,0.0,42856451.0,42856451.0,1
51858,443,6,244,1,1,31.0,0.0,31.0,31.0,31.0,0.0,0.0,0.0,0.0,0.0,127049.18032786886,8196.72131147541,244.0,0.0,244.0,244.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,32,32,4098.360655737705,4098.360655737705,0.0,31.0,20.666666666666664,17.8978583448784,320.33333333333337,0,1,0,0,1,0,0,0,1.0,31.0,31.0,0.0,32,0,0,0,0,0,0,1,31,1,0,127,127,0,32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
59909,443,6,397885,9,10,4016.0,1097.0,2736.0,0.0,446.2222222222222,899.3401439079902,565.0,0.0,109.7,183.4563526655137,12850.446737122536,47.75249129773678,22104.722222222223,21702.05777395736,59202.0,27.0,397885.0,49735.625,48715.12338054932,103239.0,507.0,348094.0,38677.11111111111,40926.20362140998,102261.0,27.0,0,0,0,0,296,328,22.61960114103321,25.13289015670357,0.0,2736.0,255.65,623.1768588197262,388349.397368421,0,0,0,1,0,0,0,0,1.0,269.10526315789474,446.22222222222223,109.7,296,0,0,0,0,0,0,9,4016,10,1097,65535,202,4,32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
34804,443,6,30231034,7,8,1519.0,578.0,1231.0,0.0,217.0,455.4316633700385,391.0,0.0,72.25,139.60019443293868,69.36580468931363,0.496178860438581,2159359.571428571,7992687.4673920125,29928974.0,8.0,302039.0,50339.833333333336,56435.606506590026,125290.0,8.0,30180565.0,4311509.285714286,11327945.518709073,30000694.0,21.0,0,0,0,0,160,168,0.2315501348713378,0.2646287255672432,0.0,1231.0,131.06249999999997,313.8440098201653,98498.0625,0,0,0,1,0,0,0,0,1.0,139.8,217.0,72.25,160,0,0,0,0,0,0,7,1519,8,578,65535,32744,3,20,302039.0,0.0,302039.0,302039.0,29928974.0,0.0,29928974.0,29928974.0,1
45158,443,6,183194,11,8,852.0,5510.0,514.0,0.0,77.45454545454544,160.9424516007903,1448.0,0.0,688.75,621.835933805235,34728.2116226514,103.7151871786194,10177.444444444443,15837.70762238103,39923.0,6.0,183194.0,18319.4,21459.15543124245,47080.0,15.0,135852.0,19407.42857142857,23756.30833313644,52949.0,6.0,0,0,0,0,360,264,60.0456346823586,43.6695524962608,0.0,1448.0,318.1000000000001,502.7836094133706,252791.3578947368,0,0,0,1,0,0,0,0,0.0,334.8421052631579,77.45454545454545,688.75,360,0,0,0,0,0,0,11,852,8,5510,65535,972,3,32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
45158,443,6,32,1,1,31.0,0.0,31.0,31.0,31.0,0.0,0.0,0.0,0.0,0.0,968750.0,62500.0,32.0,0.0,32.0,32.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,32,32,31250.0,31250.0,0.0,31.0,20.666666666666664,17.8978583448784,320.33333333333337,0,1,0,0,1,0,0,0,1.0,31.0,31.0,0.0,32,0,0,0,0,0,0,1,31,1,0,972,972,0,32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
59721,443,6,5969150,38,34,794.0,38060.0,274.0,0.0,20.894736842105257,58.24913384053121,1448.0,0.0,1119.4117647058822,585.0830097877105,6509.134466381311,12.06201888041011,84072.53521126762,673307.1740983952,5676957.0,3.0,5969150.0,161328.37837837837,932094.1707265166,5676957.0,3.0,5934169.0,179823.30303030304,999804.538669012,5748374.0,6.0,0,0,0,0,1224,1096,6.366065520216447,5.695953360193663,0.0,1448.0,532.2465753424658,680.7233036513016,463384.2161339422,0,0,0,1,0,0,0,0,0.0,539.6388888888889,20.894736842105264,1119.4117647058824,1224,0,0,0,0,0,0,38,794,34,38060,65535,122,7,32,213082.0,0.0,213082.0,213082.0,5676957.0,0.0,5676957.0,5676957.0,1
59721,443,6,199,1,2,46.0,31.0,46.0,46.0,46.0,0.0,31.0,0.0,15.5,21.920310216782973,386934.6733668341,15075.37688442211,99.5,126.572113832392,189.0,10.0,0.0,0.0,0.0,0.0,0.0,10.0,10.0,0.0,10.0,10.0,1,0,0,0,32,64,5025.125628140703,10050.251256281406,0.0,46.0,30.75,21.68524844220144,470.25,0,1,0,0,1,0,0,0,2.0,41.0,46.0,15.5,32,0,0,0,0,0,0,1,46,2,31,122,122,0,32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
443,59721,6,14449,1,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,346.04470897639976,3612.250000000001,5959.749232699868,12482.0,13.0,0.0,0.0,0.0,0.0,0.0,1967.0,655.6666666666666,910.827279638315,1698.0,13.0,0,0,0,0,32,140,69.20894179527996,276.8357671811198,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,1,0,0,4.0,0.0,0.0,0.0,32,0,0,0,0,0,0,1,0,4,0,122,2546,0,32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
51704,443,6,310371,15,12,755.0,4423.0,232.0,0.0,50.333333333333336,77.5128253596661,1448.0,0.0,368.58333333333337,547.1934107679649,16683.25971176431,86.99266361870149,11937.34615384615,18875.66563158461,61236.0,4.0,310371.0,22169.357142857138,35459.57135106259,102258.0,12.0,269957.0,24541.54545454545,40248.5491548792,105414.0,4.0,0,0,0,0,488,392,48.32925756594527,38.663406052756216,0.0,1448.0,184.92857142857144,389.1314096397951,151423.253968254,0,0,0,1,0,0,0,0,0.0,191.77777777777777,50.333333333333336,368.5833333333333,488,0,0,0,0,0,0,15,755,12,4423,65535,122,7,32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
51704,443,6,27,1,2,46.0,31.0,46.0,46.0,46.0,0.0,31.0,0.0,15.5,21.920310216782973,2851851.851851852,111111.11111111112,13.5,9.192388155425116,20.0,7.0,0.0,0.0,0.0,0.0,0.0,7.0,7.0,0.0,7.0,7.0,1,0,0,0,32,64,37037.03703703704,74074.07407407407,0.0,46.0,30.75,21.68524844220144,470.25,0,1,0,0,1,0,0,0,2.0,41.0,46.0,15.5,32,0,0,0,0,0,0,1,46,2,31,122,122,0,32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
58386,80,6,83852,2,2,798.0,494.0,798.0,0.0,399.0,564.2712113868649,494.0,0.0,247.0,349.31074990615446,15408.099985689072,47.70309593092592,27950.666666666664,22676.699502646617,44721.0,2150.0,83852.0,83852.0,0.0,83852.0,83852.0,44721.0,44721.0,0.0,44721.0,44721.0,1,0,0,0,64,64,23.85154796546296,23.85154796546296,0.0,798.0,418.0,401.25552955691467,161006.0,0,1,0,0,1,0,0,0,1.0,522.5,399.0,247.0,64,0,0,0,0,0,0,2,798,2,494,1398,178,0,32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
52079,443,6,41783167,24,21,1893.0,6013.0,614.0,0.0,78.875,137.1597965243777,1448.0,0.0,286.3333333333333,507.2652494832791,189.21495347636048,1.0769887308925148,949617.431818182,6166272.208505894,40921693.0,5.0,41717995.0,1813825.8695652173,8525432.367970172,40921693.0,13.0,41751799.0,2087589.95,9148897.102961304,40956115.0,5.0,0,0,0,0,776,680,0.5743939898093412,0.5025947410831735,0.0,1448.0,171.86956521739123,367.9156671905277,135361.93816425116,0,0,0,1,0,0,0,0,0.0,175.6888888888889,78.875,286.3333333333333,776,0,0,0,0,0,0,24,1893,21,6013,65535,136,13,32,535895.0,0.0,535895.0,535895.0,40921693.0,0.0,40921693.0,40921693.0,1
52079,443,6,27,1,2,46.0,31.0,46.0,46.0,46.0,0.0,31.0,0.0,15.5,21.920310216782973,2851851.851851852,111111.11111111112,13.5,7.7781745930520225,19.0,8.0,0.0,0.0,0.0,0.0,0.0,8.0,8.0,0.0,8.0,8.0,1,0,0,0,32,64,37037.03703703704,74074.07407407407,0.0,46.0,30.75,21.68524844220144,470.25,0,1,0,0,1,0,0,0,2.0,41.0,46.0,15.5,32,0,0,0,0,0,0,1,46,2,31,136,136,0,32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
443,52079,6,9309,1,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,322.2687721559781,4654.5,1834.9420971790908,5952.0,3357.0,0.0,0.0,0.0,0.0,0.0,3357.0,3357.0,0.0,3357.0,3357.0,0,0,0,0,32,76,107.4229240519927,214.8458481039854,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,1,0,0,2.0,0.0,0.0,0.0,32,0,0,0,0,0,0,1,0,2,0,136,1641,0,32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
42415,443,6,255220,15,13,996.0,4646.0,312.0,0.0,66.4,101.46343465223605,1418.0,0.0,357.3846153846154,566.9944941622065,22106.417992320352,109.70927043335162,9452.592592592597,13462.33331375777,37899.0,7.0,218525.0,15608.928571428572,21443.736171537494,55665.0,44.0,218039.0,18169.916666666668,23149.8470069884,55097.0,7.0,0,0,0,0,488,424,58.772823446438366,50.93644698691325,0.0,1418.0,194.55172413793105,406.67656385167663,165385.82758620684,0,0,0,1,0,0,0,0,0.0,201.5,66.4,357.38461538461536,488,0,0,0,0,0,0,15,996,13,4646,65535,179,9,32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
42415,443,6,22,1,1,55.0,0.0,55.0,55.0,55.0,0.0,0.0,0.0,0.0,0.0,2500000.0,90909.09090909093,22.0,0.0,22.0,22.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,32,32,45454.545454545456,45454.545454545456,0.0,55.0,36.66666666666667,31.75426480542941,1008.3333333333331,0,1,0,0,1,0,0,0,1.0,55.0,55.0,0.0,32,0,0,0,0,0,0,1,55,1,0,179,179,0,32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
33889,443,6,336839,23,27,888.0,25552.0,242.0,0.0,38.6086956521739,78.09477873970296,1418.0,0.0,946.3703703703704,630.8055380072584,78494.4736209287,148.43886842081827,6874.265306122448,15628.384455822026,76576.0,6.0,260263.0,11830.136363636364,26209.249116795272,116579.0,11.0,300581.0,11560.807692307691,23815.93078427837,86083.0,6.0,0,0,0,0,756,872,68.2818794735764,80.15698894724186,0.0,1418.0,518.4313725490197,647.8980554038409,419771.8901960785,0,0,0,1,0,0,0,0,1.0,528.8,38.60869565217392,946.3703703703704,756,0,0,0,0,0,0,23,888,27,25552,65535,179,8,32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
33889,443,6,9,1,1,55.0,0.0,55.0,55.0,55.0,0.0,0.0,0.0,0.0,0.0,6111111.111111111,222222.22222222225,9.0,0.0,9.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,32,32,111111.11111111112,111111.11111111112,0.0,55.0,36.66666666666667,31.75426480542941,1008.3333333333331,0,1,0,0,1,0,0,0,1.0,55.0,55.0,0.0,32,0,0,0,0,0,0,1,55,1,0,179,179,0,32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
50322,5222,6,8256459,6,5,90.0,308.0,49.0,0.0,15.0,21.419617176784463,269.0,0.0,61.6,117.16356088818742,48.20468435681689,1.332290271168306,825645.9,2375833.830671359,7586755.0,23113.0,8184190.0,1636838.0,3380628.015609526,7684097.0,94513.0,8185059.0,2046264.75,3734906.9911160553,7646507.0,66046.0,1,0,0,0,192,160,0.7267037842736215,0.6055864868946845,0.0,269.0,33.41666666666667,76.3573635591026,5830.446969696969,0,1,0,0,1,0,0,0,0.0,36.45454545454545,15.0,61.6,192,0,0,0,0,0,0,6,90,5,308,1369,514,3,32,197198.0,0.0,197198.0,197198.0,7586755.0,0.0,7586755.0,7586755.0,1
59727,80,6,618713,4,3,778.0,920.0,778.0,0.0,194.5,389.0,920.0,0.0,306.6666666666667,531.1622476544558,2744.4065342089143,11.313807855984924,103118.83333333334,153860.41753019736,413779.0,5826.0,618713.0,206237.66666666663,189410.74653338268,413779.0,42706.0,506015.0,253007.5,287916.2036296325,456595.0,49420.0,0,0,0,0,136,104,6.4650330605628135,4.84877479542211,0.0,920.0,212.25,394.8387555156445,155897.64285714287,0,0,0,1,0,0,0,0,0.0,242.57142857142856,194.5,306.6666666666667,136,0,0,0,0,0,0,4,778,3,920,65535,172,1,32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
44859,443,6,497009,15,11,861.0,4096.0,343.0,0.0,57.39999999999999,98.00349847982834,1448.0,0.0,372.3636363636364,570.8380282930128,9973.662448768531,52.31293598305061,19880.36,26412.16115554853,101418.0,5.0,497009.0,35500.642857142855,50066.25225501343,152217.0,13.0,351719.0,35171.9,54393.19680591192,130237.0,5.0,0,0,0,0,488,360,30.180539990221508,22.132395992829103,0.0,1448.0,183.59259259259264,395.0453001540319,156060.78917378918,0,0,0,1,0,0,0,0,0.0,190.65384615384616,57.4,372.3636363636364,488,0,0,0,0,0,0,15,861,11,4096,65535,122,7,32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
